frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
77,car,0.6,,1276,320,1329,354,,0.6,right
77,car,0.56,,1365,322,1398,356,,0.56,right
77,car,0.55,,1343,322,1380,353,,0.55,right
77,car,0.49,,1385,324,1436,361,,0.49,right
77,car,0.44,,1430,323,1507,380,,0.44,right
77,car,0.44,,979,306,1098,384,,0.44,right
77,car,0.43,,1388,323,1446,369,,0.43,right
77,car,0.41,,1456,323,1513,382,,0.41,right
77,car,0.37,,1428,324,1476,378,,0.37,right
77,car,0.35,,1290,320,1345,352,,0.35,right
77,car,0.29,,987,308,1089,357,,0.29,right
77,car,0.28,,1218,316,1249,342,,0.28,right
78,car,0.95,,621,295,1019,532,ZE,0.95,right
78,person,0.8,,579,268,630,424,,0.8,left
78,person,0.8,,502,290,552,424,,0.8,left
78,car,0.77,,1105,300,1188,370,,0.77,right
78,car,0.58,,1275,318,1324,352,,0.58,right
78,car,0.55,,1364,322,1397,357,,0.55,right
78,car,0.55,,1342,321,1381,353,,0.55,right
78,car,0.5,,1384,324,1436,361,,0.5,right
78,car,0.45,,1429,323,1513,381,,0.45,right
78,car,0.42,,1455,323,1513,381,,0.42,right
78,car,0.42,,1387,323,1446,369,,0.42,right
78,car,0.39,,1428,324,1477,377,,0.39,right
78,car,0.34,,1313,319,1348,351,,0.34,right
78,car,0.32,,982,304,1093,354,,0.32,right
78,car,0.26,,979,304,1100,388,,0.26,right
79,car,0.95,,596,295,1010,538,TTE,0.95,right
79,car,0.77,,1107,300,1187,369,,0.77,right
79,person,0.74,,584,268,631,413,,0.74,left
79,person,0.71,,504,291,552,419,,0.71,left
79,car,0.57,,1275,318,1323,352,,0.57,right
79,car,0.55,,1365,322,1397,356,,0.55,right
79,car,0.55,,1343,322,1379,353,,0.55,right
79,car,0.5,,1384,324,1436,361,,0.5,right
79,car,0.44,,1430,323,1508,380,,0.44,right
79,car,0.43,,1457,323,1513,382,,0.43,right
79,car,0.43,,1387,323,1446,369,,0.43,right
79,car,0.38,,1428,324,1476,377,,0.38,right
79,car,0.34,,1313,319,1348,351,,0.34,right
79,car,0.29,,976,304,1095,345,,0.29,right
79,car,0.27,,973,305,1101,377,,0.27,right
80,car,0.94,,562,294,1004,545,ZE,0.94,right
80,car,0.74,,1103,299,1188,373,,0.74,right
80,person,0.72,,505,290,554,421,,0.72,left
80,person,0.7,,584,270,633,399,,0.7,left
80,car,0.57,,1274,318,1321,352,,0.57,right
80,car,0.55,,1365,322,1397,357,,0.55,right
80,car,0.54,,1343,321,1380,352,,0.54,right
80,car,0.49,,1384,324,1436,361,,0.49,right
80,car,0.44,,1430,323,1513,381,,0.44,right
80,car,0.43,,1456,323,1513,382,,0.43,right
80,car,0.42,,1387,323,1446,369,,0.42,right
80,car,0.38,,1428,324,1476,377,,0.38,right
80,car,0.37,,1312,319,1349,350,,0.37,right
81,car,0.92,,527,293,993,560,,0.92,right
81,car,0.77,,1102,299,1188,374,,0.77,right
81,person,0.71,,506,290,556,420,,0.71,left
81,person,0.58,,589,272,630,382,,0.58,left
81,car,0.56,,1274,318,1319,351,,0.56,right
81,car,0.55,,1365,322,1397,357,,0.55,right
81,car,0.54,,1344,321,1381,352,,0.54,right
81,car,0.49,,1384,324,1436,361,,0.49,right
81,car,0.45,,1430,323,1513,381,,0.45,right
81,car,0.43,,1309,319,1349,350,,0.43,right
81,car,0.43,,1455,322,1513,382,,0.43,right
81,car,0.42,,1387,323,1446,369,,0.42,right
81,car,0.38,,1428,324,1476,377,,0.38,right
81,car,0.26,,1177,306,1231,347,,0.26,right
82,car,0.92,,490,292,979,568,,0.92,right
82,car,0.75,,1098,298,1188,375,,0.75,right
82,person,0.63,,507,287,557,407,,0.63,left
82,car,0.57,,1274,318,1318,352,,0.57,right
82,car,0.55,,1366,322,1398,357,,0.55,right
82,car,0.54,,1344,321,1381,352,,0.54,right
82,person,0.53,,582,275,632,368,,0.53,left
82,car,0.5,,1384,324,1435,361,,0.5,right
82,car,0.46,,1430,323,1513,381,,0.46,right
82,car,0.43,,1455,323,1513,382,,0.43,right
82,car,0.43,,1310,319,1349,349,,0.43,right
82,car,0.43,,1387,323,1445,369,,0.43,right
82,car,0.39,,1428,324,1476,377,,0.39,right
82,car,0.33,,983,306,1082,343,,0.33,right
82,car,0.28,,1180,308,1232,346,,0.28,right
82,car,0.26,,1507,313,1569,383,,0.26,right
83,car,0.93,,446,290,969,584,,0.93,right
83,car,0.74,,1098,299,1187,375,,0.74,right
83,car,0.57,,1274,318,1317,350,,0.57,right
83,car,0.53,,1365,322,1397,357,,0.53,right
83,car,0.53,,1344,321,1382,352,,0.53,right
83,car,0.49,,1384,324,1436,361,,0.49,right
83,car,0.46,,1429,323,1513,381,,0.46,right
83,car,0.43,,1309,319,1348,348,,0.43,right
83,car,0.42,,1387,323,1446,369,,0.42,right
83,car,0.39,,1428,324,1476,377,,0.39,right
83,car,0.35,,984,306,1084,343,,0.35,right
83,car,0.3,,1179,309,1230,347,,0.3,right
83,car,0.28,,1468,323,1513,381,,0.28,right
83,car,0.27,,1507,313,1569,383,,0.27,right
84,car,0.95,,400,289,957,598,,0.95,left
84,car,0.7,,1096,298,1187,377,,0.7,right
84,car,0.54,,1366,323,1397,357,,0.54,right
84,car,0.53,,1272,319,1315,351,,0.53,right
84,car,0.52,,1344,321,1380,352,,0.52,right
84,car,0.5,,1384,325,1435,361,,0.5,right
84,car,0.45,,1430,323,1507,379,,0.45,right
84,car,0.44,,1308,319,1348,348,,0.44,right
84,car,0.43,,1457,323,1513,382,,0.43,right
84,car,0.42,,1387,323,1445,369,,0.42,right
84,car,0.42,,984,306,1082,343,,0.42,right
84,car,0.4,,1428,324,1475,377,,0.4,right
84,car,0.32,,1178,309,1231,349,,0.32,right
84,car,0.26,,1507,313,1570,383,,0.26,right
85,car,0.95,,348,288,943,612,,0.95,left
85,car,0.72,,1095,297,1185,376,,0.72,right
85,car,0.54,,1366,323,1397,357,,0.54,right
85,car,0.53,,1270,319,1314,351,,0.53,right
85,car,0.52,,1344,321,1379,351,,0.52,right
85,car,0.5,,1384,325,1436,362,,0.5,right
85,car,0.48,,984,307,1084,343,,0.48,right
85,car,0.45,,1430,323,1507,379,,0.45,right
85,car,0.44,,1308,319,1348,348,,0.44,right
85,car,0.43,,1455,322,1513,381,,0.43,right
85,car,0.42,,1387,323,1445,370,,0.42,right
85,car,0.4,,1428,324,1476,377,,0.4,right
85,car,0.34,,1002,313,1088,344,,0.34,right
85,car,0.33,,1177,310,1231,351,,0.33,right
85,car,0.27,,1507,313,1570,383,,0.27,right
86,car,0.95,,290,289,928,631,,0.95,left
86,car,0.73,,1093,297,1185,379,,0.73,right
86,car,0.54,,1270,319,1313,349,,0.54,right
86,car,0.54,,1365,323,1397,357,,0.54,right
86,car,0.51,,1385,325,1437,362,,0.51,right
86,car,0.5,,1345,322,1379,352,,0.5,right
86,car,0.48,,884,311,957,356,,0.48,left
86,car,0.48,,984,306,1082,343,,0.48,right
86,car,0.47,,1429,323,1512,381,,0.47,right
86,car,0.44,,923,319,957,354,,0.44,left
86,car,0.43,,1387,323,1445,370,,0.43,right
86,car,0.42,,1306,319,1347,348,,0.42,right
86,car,0.4,,1428,324,1477,377,,0.4,right
86,car,0.32,,1178,310,1232,352,,0.32,right
86,car,0.3,,1014,312,1086,343,,0.3,right
86,car,0.29,,1467,323,1513,381,,0.29,right
86,car,0.26,,1508,313,1570,383,,0.26,right
87,car,0.93,,224,283,914,650,,0.93,left
87,car,0.76,,1090,299,1184,381,,0.76,right
87,car,0.58,,1269,319,1312,350,,0.58,right
87,car,0.54,,1365,323,1397,357,,0.54,right
87,car,0.51,,1385,325,1437,362,,0.51,right
87,car,0.49,,1344,322,1380,351,,0.49,right
87,car,0.48,,1429,323,1513,381,,0.48,right
87,car,0.44,,1387,323,1446,369,,0.44,right
87,car,0.43,,1305,319,1347,348,,0.43,right
87,car,0.41,,987,306,1078,344,,0.41,right
87,car,0.4,,1427,324,1476,377,,0.4,right
87,car,0.4,,1175,305,1229,351,,0.4,right
87,car,0.38,,880,307,952,353,,0.38,left
87,car,0.29,,1466,323,1514,381,,0.29,right
88,car,0.93,,152,281,901,668,,0.93,left
88,car,0.8,,1086,299,1183,381,,0.8,right
88,car,0.54,,1269,319,1311,350,,0.54,right
88,car,0.53,,1365,323,1397,357,,0.53,right
88,car,0.52,,1385,325,1437,361,,0.52,right
88,car,0.48,,1429,323,1513,381,,0.48,right
88,car,0.47,,1345,321,1378,352,,0.47,right
88,car,0.43,,1306,319,1345,348,,0.43,right
88,car,0.43,,1387,323,1445,369,,0.43,right
88,car,0.4,,1267,320,1334,350,,0.4,right
88,car,0.4,,1428,324,1477,377,,0.4,right
88,car,0.4,,987,305,1077,344,,0.4,right
88,car,0.37,,1176,306,1232,351,,0.37,right
88,car,0.31,,885,307,953,353,,0.31,left
88,car,0.28,,1465,323,1514,381,,0.28,right
89,car,0.93,,65,278,879,696,,0.93,left
89,car,0.82,,1085,299,1182,383,,0.82,right
89,car,0.53,,1365,323,1397,357,,0.53,right
89,car,0.51,,1385,324,1437,361,,0.51,right
89,car,0.51,,1268,320,1310,350,,0.51,right
89,car,0.48,,1429,323,1513,381,,0.48,right
89,car,0.47,,1345,321,1378,352,,0.47,right
89,car,0.45,,1306,319,1345,348,,0.45,right
89,car,0.44,,1388,323,1445,369,,0.44,right
89,car,0.4,,1176,309,1231,351,,0.4,right
89,car,0.4,,1428,324,1476,377,,0.4,right
89,car,0.39,,988,305,1076,344,,0.39,right
89,car,0.37,,1268,320,1341,350,,0.37,right
89,car,0.34,,883,309,963,354,,0.34,right
89,car,0.29,,1466,323,1514,381,,0.29,right
89,car,0.27,,1171,297,1234,351,,0.27,right
90,car,0.93,,0,277,863,726,,0.93,left
90,car,0.86,,1081,299,1182,383,,0.86,right
90,car,0.53,,1365,323,1397,357,,0.53,right
90,car,0.5,,1385,324,1437,361,,0.5,right
90,car,0.48,,1344,321,1377,351,,0.48,right
90,car,0.46,,1429,323,1513,381,,0.46,right
90,car,0.45,,1304,320,1343,347,,0.45,right
90,car,0.45,,1176,311,1230,352,,0.45,right
90,car,0.44,,1269,320,1309,348,,0.44,right
90,car,0.43,,1388,323,1445,369,,0.43,right
90,car,0.41,,990,305,1075,345,,0.41,right
90,car,0.39,,1427,324,1476,377,,0.39,right
90,car,0.37,,883,309,963,354,,0.37,right
90,car,0.29,,1172,298,1231,352,,0.29,right
90,car,0.27,,1466,323,1514,381,,0.27,right
91,car,0.94,,1,275,842,760,,0.94,left
91,car,0.87,,1078,299,1181,384,,0.87,right
91,car,0.53,,1366,323,1397,357,,0.53,right
91,car,0.5,,1385,324,1437,361,,0.5,right
91,car,0.49,,1175,305,1231,353,,0.49,right
91,car,0.49,,1304,320,1344,347,,0.49,right
91,car,0.48,,1344,321,1378,351,,0.48,right
91,car,0.47,,1269,319,1308,348,,0.47,right
91,car,0.46,,1429,323,1513,381,,0.46,right
91,car,0.43,,1388,323,1446,369,,0.43,right
91,car,0.4,,992,305,1074,345,,0.4,right
91,car,0.39,,1427,324,1476,377,,0.39,right
91,car,0.38,,883,308,963,354,,0.38,right
91,car,0.26,,1467,323,1514,381,,0.26,right
91,car,0.26,,930,317,963,353,,0.26,right
92,car,0.95,,0,276,821,805,,0.95,left
92,car,0.85,,1073,300,1180,385,,0.85,right
92,car,0.52,,1365,323,1397,357,,0.52,right
92,car,0.5,,1178,311,1234,353,,0.5,right
92,car,0.5,,1385,325,1437,361,,0.5,right
92,car,0.49,,1302,320,1344,347,,0.49,right
92,car,0.49,,1344,321,1378,351,,0.49,right
92,car,0.48,,1267,319,1307,347,,0.48,right
92,car,0.45,,1429,323,1513,381,,0.45,right
92,car,0.44,,1387,323,1446,370,,0.44,right
92,car,0.38,,1427,324,1475,377,,0.38,right
92,car,0.38,,992,306,1077,344,,0.38,right
92,car,0.37,,887,305,966,354,,0.37,right
92,car,0.26,,1468,323,1514,381,,0.26,right
93,car,0.94,,0,272,797,863,,0.94,left
93,car,0.86,,1071,299,1181,386,,0.86,right
93,car,0.55,,1178,310,1230,355,,0.55,right
93,car,0.52,,1366,323,1397,357,,0.52,right
93,car,0.51,,1302,319,1343,347,,0.51,right
93,car,0.5,,1263,319,1305,346,,0.5,right
93,car,0.49,,1385,325,1437,361,,0.49,right
93,car,0.49,,1344,321,1377,351,,0.49,right
93,car,0.44,,1429,323,1513,381,,0.44,right
93,car,0.43,,1388,323,1446,370,,0.43,right
93,car,0.43,,1453,323,1513,382,,0.43,right
93,car,0.38,,1427,324,1475,377,,0.38,right
93,car,0.36,,888,306,973,353,,0.36,right
93,car,0.35,,993,307,1071,344,,0.35,right
93,car,0.29,,928,317,971,352,,0.29,right
93,car,0.27,,1219,317,1253,350,,0.27,right
93,car,0.26,,1253,316,1286,343,,0.26,right
94,car,0.95,,0,267,770,922,,0.95,left
94,car,0.8,,1070,299,1180,387,,0.8,right
94,car,0.57,,1178,310,1233,355,,0.57,right
94,car,0.5,,1300,320,1343,347,,0.5,right
94,car,0.5,,1366,323,1397,357,,0.5,right
94,car,0.49,,1385,325,1436,361,,0.49,right
94,car,0.48,,1344,322,1376,351,,0.48,right
94,car,0.47,,1263,319,1303,345,,0.47,right
94,car,0.43,,1430,323,1508,379,,0.43,right
94,car,0.43,,1388,323,1445,369,,0.43,right
94,car,0.42,,1456,323,1513,382,,0.42,right
94,car,0.38,,1428,324,1474,377,,0.38,right
94,car,0.38,,888,308,975,354,,0.38,right
94,car,0.34,,928,317,973,354,,0.34,right
94,car,0.3,,991,307,1068,344,,0.3,right
95,car,0.96,,0,266,740,977,,0.96,left
95,car,0.82,,1067,298,1179,388,,0.82,right
95,car,0.6,,1178,310,1234,355,,0.6,right
95,car,0.51,,1301,320,1343,348,,0.51,right
95,car,0.51,,1366,324,1397,357,,0.51,right
95,car,0.5,,1344,322,1379,351,,0.5,right
95,car,0.49,,1385,325,1437,361,,0.49,right
95,car,0.48,,1263,319,1304,346,,0.48,right
95,person,0.48,,610,271,669,361,,0.48,left
95,car,0.46,,1429,324,1513,381,,0.46,right
95,car,0.43,,1388,323,1445,369,,0.43,right
95,car,0.37,,1427,324,1474,377,,0.37,right
95,car,0.36,,888,305,976,354,,0.36,right
95,car,0.31,,921,315,975,354,,0.31,right
95,car,0.28,,988,306,1068,345,,0.28,right
95,car,0.28,,1468,324,1514,381,,0.28,right
96,car,0.97,,0,260,707,1036,,0.97,left
96,car,0.79,,1064,298,1178,389,,0.79,right
96,car,0.59,,1178,310,1234,355,,0.59,right
96,car,0.53,,1366,323,1397,357,,0.53,right
96,car,0.52,,1301,320,1343,348,,0.52,right
96,car,0.51,,1262,318,1304,347,,0.51,right
96,car,0.5,,1385,325,1436,361,,0.5,right
96,car,0.5,,1344,322,1378,351,,0.5,right
96,person,0.47,,604,273,667,385,,0.47,left
96,car,0.47,,1429,323,1513,381,,0.47,right
96,car,0.43,,1388,323,1445,369,,0.43,right
96,car,0.38,,1427,324,1475,377,,0.38,right
96,car,0.37,,888,305,977,354,,0.37,right
96,car,0.35,,903,312,976,354,,0.35,right
96,car,0.27,,1466,323,1514,381,,0.27,right
97,car,0.96,,1,259,671,935,,0.96,left
97,car,0.77,,1060,299,1177,390,,0.77,right
97,person,0.61,,609,273,667,395,,0.61,left
97,car,0.59,,1177,312,1235,356,,0.59,right
97,car,0.53,,1300,320,1344,348,,0.53,right
97,car,0.52,,1366,324,1397,357,,0.52,right
97,car,0.52,,1258,319,1303,347,,0.52,right
97,car,0.5,,1344,322,1379,352,,0.5,right
97,car,0.49,,1385,325,1437,361,,0.49,right
97,car,0.47,,1428,324,1513,381,,0.47,right
97,car,0.43,,1388,323,1446,369,,0.43,right
97,car,0.41,,913,313,977,354,,0.41,right
97,car,0.39,,886,305,978,354,,0.39,right
97,car,0.37,,1427,324,1475,377,,0.37,right
97,car,0.28,,1467,323,1514,381,,0.28,right
97,car,0.27,,988,307,1069,345,,0.27,right
97,person,0.27,,779,284,813,376,,0.27,left
97,car,0.27,,1253,317,1298,344,,0.27,right
98,car,0.96,,1,254,628,928,,0.96,left
98,car,0.82,,1056,298,1175,392,,0.82,right
98,person,0.7,,616,273,666,420,,0.7,left
98,car,0.64,,1178,314,1235,355,,0.64,right
98,car,0.57,,1259,319,1303,347,,0.57,right
98,car,0.55,,1300,320,1344,349,,0.55,right
98,car,0.52,,1365,323,1397,357,,0.52,right
98,car,0.5,,1385,325,1437,361,,0.5,right
98,car,0.49,,1344,322,1380,352,,0.49,right
98,car,0.48,,1428,323,1513,381,,0.48,right
98,car,0.44,,1387,323,1446,369,,0.44,right
98,car,0.37,,1426,324,1475,377,,0.37,right
98,car,0.29,,1253,317,1299,344,,0.29,right
98,car,0.28,,926,317,980,354,,0.28,right
98,car,0.27,,1466,323,1514,381,,0.27,right
99,car,0.96,,1,253,581,927,,0.96,left
99,car,0.87,,1054,297,1173,393,,0.87,right
99,person,0.77,,617,273,666,423,,0.77,left
99,person,0.72,,544,291,590,413,,0.72,left
99,car,0.67,,1175,310,1234,356,,0.67,right
99,car,0.55,,1300,319,1345,350,,0.55,right
99,car,0.55,,1259,318,1303,347,,0.55,right
99,car,0.52,,1364,323,1397,357,,0.52,right
99,car,0.48,,1385,325,1436,361,,0.48,right
99,car,0.48,,1344,322,1381,352,,0.48,right
99,car,0.46,,1428,323,1513,381,,0.46,right
99,car,0.42,,1387,323,1446,369,,0.42,right
99,car,0.36,,1426,324,1476,377,,0.36,right
99,person,0.35,,779,289,809,375,,0.35,left
99,car,0.35,,928,317,984,355,,0.35,right
99,car,0.26,,884,305,987,355,,0.26,right
99,car,0.26,,1467,323,1514,381,,0.26,right
100,car,0.95,,1,260,525,926,,0.95,left
100,car,0.87,,1051,296,1172,394,,0.87,right
100,person,0.78,,619,271,667,421,,0.78,left
100,person,0.72,,545,291,592,414,,0.72,left
100,car,0.69,,1173,309,1236,357,,0.69,right
100,car,0.55,,1259,318,1304,347,,0.55,right
100,car,0.55,,1300,319,1344,349,,0.55,right
100,car,0.52,,1364,323,1397,357,,0.52,right
100,car,0.48,,1343,321,1381,352,,0.48,right
100,car,0.48,,1385,325,1436,361,,0.48,right
100,car,0.46,,1428,323,1513,381,,0.46,right
100,car,0.42,,1387,323,1445,369,,0.42,right
100,person,0.41,,777,288,808,375,,0.41,left
100,car,0.37,,932,318,988,355,,0.37,right
100,car,0.36,,1427,324,1477,377,,0.36,right
100,car,0.26,,1466,323,1514,381,,0.26,right
101,car,0.93,,1,280,459,928,,0.93,left
101,car,0.87,,1047,295,1170,396,,0.87,right
101,person,0.75,,620,271,668,418,,0.75,left
101,car,0.73,,1174,311,1237,358,,0.73,right
101,person,0.7,,547,285,592,418,,0.7,left
101,car,0.56,,1300,319,1344,349,,0.56,right
101,car,0.54,,1363,323,1397,357,,0.54,right
101,car,0.52,,1259,318,1303,347,,0.52,right
101,car,0.5,,1344,321,1382,352,,0.5,right
101,car,0.49,,1385,325,1436,361,,0.49,right
101,car,0.43,,1428,323,1513,381,,0.43,right
101,car,0.42,,1388,323,1445,368,,0.42,right
101,car,0.39,,1453,323,1514,382,,0.39,right
101,car,0.36,,934,318,987,355,,0.36,right
101,car,0.36,,1427,324,1476,377,,0.36,right
101,person,0.32,,777,287,806,373,,0.32,left
101,car,0.28,,1251,316,1291,344,,0.28,right
102,car,0.94,,0,309,384,939,,0.94,left
102,car,0.84,,1043,295,1170,397,,0.84,right
102,person,0.76,,621,274,668,416,,0.76,left
102,person,0.7,,547,289,597,416,,0.7,left
102,car,0.68,,1173,309,1237,360,,0.68,right
102,person,0.57,,774,288,805,376,,0.57,left
102,car,0.57,,1298,318,1343,349,,0.57,right
102,car,0.53,,1363,323,1397,357,,0.53,right
102,car,0.5,,1343,321,1383,352,,0.5,right
102,car,0.48,,1385,325,1435,361,,0.48,right
102,car,0.48,,1257,318,1302,346,,0.48,right
102,car,0.43,,928,315,988,355,,0.43,right
102,car,0.41,,1428,323,1513,381,,0.41,right
102,car,0.41,,1388,323,1446,369,,0.41,right
102,car,0.37,,1454,323,1514,382,,0.37,right
102,car,0.35,,1426,324,1476,377,,0.35,right
102,car,0.32,,1251,317,1295,344,,0.32,right
102,car,0.3,,988,305,1061,341,,0.3,right
103,car,0.9,,0,367,296,1018,,0.9,left
103,car,0.82,,1040,295,1167,397,,0.82,right
103,person,0.75,,623,278,671,419,,0.75,left
103,car,0.72,,1174,310,1239,360,,0.72,right
103,person,0.69,,550,291,599,417,,0.69,left
103,car,0.59,,1298,318,1343,349,,0.59,right
103,car,0.54,,1364,323,1397,357,,0.54,right
103,car,0.5,,1343,321,1382,352,,0.5,right
103,person,0.5,,774,291,805,377,,0.5,left
103,car,0.49,,1385,325,1435,361,,0.49,right
103,car,0.44,,1256,318,1301,346,,0.44,right
103,car,0.43,,930,316,989,355,,0.43,right
103,car,0.42,,1428,323,1513,381,,0.42,right
103,car,0.42,,1388,323,1445,368,,0.42,right
103,car,0.38,,1454,323,1514,382,,0.38,right
103,car,0.36,,1427,324,1477,377,,0.36,right
103,car,0.32,,989,305,1059,343,,0.32,right
103,car,0.28,,885,304,990,354,,0.28,right
104,car,0.85,,0,429,190,974,,0.85,left
104,car,0.84,,1036,294,1166,399,,0.84,right
104,person,0.77,,624,277,671,420,,0.77,left
104,car,0.77,,1173,311,1241,361,,0.77,right
104,person,0.76,,554,294,600,417,,0.76,left
104,car,0.62,,1297,318,1344,349,,0.62,right
104,car,0.53,,1364,323,1397,357,,0.53,right
104,car,0.5,,1343,321,1383,352,,0.5,right
104,car,0.48,,898,314,988,355,,0.48,right
104,car,0.48,,1385,325,1435,361,,0.48,right
104,car,0.48,,1257,318,1301,346,,0.48,right
104,car,0.42,,1430,323,1507,379,,0.42,right
104,car,0.41,,1388,323,1446,369,,0.41,right
104,person,0.4,,772,294,803,378,,0.4,left
104,car,0.38,,1451,323,1514,382,,0.38,right
104,car,0.35,,1427,324,1478,377,,0.35,right
104,car,0.35,,883,306,987,356,,0.35,right
104,car,0.29,,934,315,992,354,,0.29,right
104,car,0.29,,991,307,1053,346,,0.29,right
105,car,0.86,,1032,294,1165,402,,0.86,right
105,car,0.77,,1173,311,1241,361,,0.77,right
105,person,0.73,,625,272,674,419,,0.73,left
105,person,0.7,,556,294,602,414,,0.7,left
105,car,0.63,,1296,318,1343,349,,0.63,right
105,car,0.58,,889,314,991,355,,0.58,right
105,car,0.55,,1364,323,1397,357,,0.55,right
105,car,0.52,,1257,318,1301,346,,0.52,right
105,car,0.52,,1343,321,1383,352,,0.52,right
105,car,0.49,,1385,325,1434,360,,0.49,right
105,car,0.43,,1428,323,1513,381,,0.43,right
105,car,0.42,,1388,323,1445,368,,0.42,right
105,person,0.4,,770,294,801,378,,0.4,left
105,car,0.37,,931,316,994,354,,0.37,right
105,car,0.36,,1427,324,1478,377,,0.36,right
105,car,0.32,,993,307,1050,346,,0.32,right
106,car,0.82,,1027,293,1163,404,,0.82,right
106,car,0.79,,1172,310,1242,362,,0.79,right
106,person,0.68,,626,271,677,420,,0.68,left
106,person,0.67,,559,298,602,409,,0.67,left
106,car,0.62,,1297,318,1343,349,,0.62,right
106,car,0.54,,1365,323,1397,357,,0.54,right
106,person,0.52,,633,299,677,418,,0.52,left
106,car,0.51,,927,317,991,355,,0.51,right
106,car,0.51,,1343,321,1382,352,,0.51,right
106,car,0.49,,1385,325,1434,360,,0.49,right
106,car,0.45,,1254,319,1300,346,,0.45,right
106,car,0.42,,1430,323,1507,379,,0.42,right
106,car,0.42,,1388,323,1445,368,,0.42,right
106,car,0.39,,885,306,992,354,,0.39,right
106,person,0.39,,770,293,801,377,,0.39,left
106,car,0.38,,1454,323,1513,382,,0.38,right
106,car,0.37,,1428,324,1478,377,,0.37,right
106,car,0.34,,988,305,1049,344,,0.34,right
107,car,0.81,,1021,295,1164,405,,0.81,right
107,car,0.77,,1173,310,1243,363,,0.77,right
107,person,0.76,,628,272,681,420,,0.76,left
107,person,0.69,,562,299,605,411,,0.69,left
107,car,0.62,,1296,318,1344,348,,0.62,right
107,car,0.54,,1365,323,1397,357,,0.54,right
107,car,0.51,,1344,322,1382,351,,0.51,right
107,car,0.49,,1385,325,1435,360,,0.49,right
107,car,0.44,,930,317,993,355,,0.44,right
107,car,0.43,,1429,323,1513,381,,0.43,right
107,car,0.42,,1249,319,1297,346,,0.42,right
107,car,0.42,,1388,323,1445,368,,0.42,right
107,car,0.36,,1428,324,1478,377,,0.36,right
107,car,0.32,,885,307,993,354,,0.32,right
107,car,0.27,,988,304,1048,345,,0.27,right
108,car,0.83,,1018,295,1159,407,,0.83,right
108,car,0.79,,1174,310,1246,363,,0.79,right
108,person,0.79,,630,273,685,420,,0.79,left
108,person,0.75,,564,297,608,416,,0.75,left
108,car,0.63,,1295,318,1344,349,,0.63,right
108,car,0.54,,1364,323,1397,357,,0.54,right
108,car,0.51,,1344,322,1383,352,,0.51,right
108,car,0.49,,1385,325,1435,361,,0.49,right
108,car,0.49,,885,312,997,355,,0.49,right
108,car,0.46,,1249,319,1298,346,,0.46,right
108,car,0.44,,1429,323,1513,381,,0.44,right
108,car,0.43,,1388,323,1445,369,,0.43,right
108,car,0.36,,1428,324,1477,377,,0.36,right
108,car,0.34,,937,316,996,355,,0.34,right
108,motorbike,0.26,,1891,431,1919,555,,0.26,right
109,car,0.85,,1012,292,1157,408,,0.85,right
109,car,0.8,,1174,310,1244,364,,0.8,right
109,person,0.78,,632,274,685,420,,0.78,left
109,person,0.65,,564,296,607,415,,0.65,left
109,car,0.65,,1294,318,1343,348,,0.65,right
109,car,0.64,,1866,415,1919,553,,0.64,right
109,car,0.56,,883,307,998,356,,0.56,right
109,car,0.54,,1364,323,1397,357,,0.54,right
109,car,0.52,,1343,322,1384,352,,0.52,right
109,car,0.49,,1385,325,1436,361,,0.49,right
109,car,0.47,,1249,319,1296,345,,0.47,right
109,car,0.45,,1430,323,1508,379,,0.45,right
109,car,0.44,,1388,323,1445,370,,0.44,right
109,car,0.35,,918,313,997,356,,0.35,right
109,car,0.35,,1428,324,1477,377,,0.35,right
109,car,0.26,,1466,323,1513,381,,0.26,right
110,car,0.85,,1007,291,1156,409,,0.85,right
110,car,0.83,,1174,311,1248,365,,0.83,right
110,person,0.81,,635,274,685,418,,0.81,left
110,car,0.76,,1840,407,1919,551,,0.76,right
110,person,0.7,,568,294,613,416,,0.7,left
110,car,0.61,,1294,318,1343,348,,0.61,right
110,car,0.58,,886,307,999,355,,0.58,right
110,car,0.53,,1365,323,1397,357,,0.53,right
110,car,0.51,,1344,322,1382,352,,0.51,right
110,car,0.49,,1385,325,1436,362,,0.49,right
110,car,0.46,,1430,323,1509,380,,0.46,right
110,car,0.45,,1252,318,1295,343,,0.45,right
110,car,0.44,,1388,324,1444,369,,0.44,right
110,car,0.34,,1428,324,1476,377,,0.34,right
110,car,0.28,,1467,324,1514,382,,0.28,right
111,car,0.88,,999,292,1152,412,,0.88,right
111,car,0.79,,1820,393,1919,542,,0.79,right
111,car,0.78,,1174,310,1248,366,,0.78,right
111,person,0.75,,637,279,685,418,,0.75,left
111,car,0.61,,1294,318,1343,348,,0.61,right
111,car,0.57,,884,308,1000,357,,0.57,right
111,car,0.54,,1366,324,1397,357,,0.54,right
111,car,0.52,,1344,321,1381,351,,0.52,right
111,person,0.51,,570,301,618,412,,0.51,left
111,car,0.49,,1384,325,1435,361,,0.49,right
111,car,0.47,,1251,318,1294,344,,0.47,right
111,car,0.45,,1430,323,1509,380,,0.45,right
111,car,0.44,,1388,324,1444,369,,0.44,right
111,car,0.37,,1451,324,1514,382,,0.37,right
111,car,0.35,,1428,325,1475,377,,0.35,right
112,car,0.84,,995,291,1152,411,,0.84,right
