frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
367,person,0.27,,73,191,82,214,,0.27,left
368,car,0.9,,274,165,477,300,,0.9,right
368,car,0.9,,469,165,639,310,,0.9,right
368,person,0.45,,24,174,47,239,,0.45,left
368,person,0.28,,73,191,82,214,,0.28,left
368,car,0.28,,254,197,270,213,,0.28,left
369,car,0.9,,274,165,477,301,2,0.9,right
369,car,0.9,,468,165,639,310,,0.9,right
369,person,0.63,,27,173,49,237,,0.63,left
369,person,0.27,,73,191,82,214,,0.27,left
370,car,0.9,,274,165,477,300,,0.9,right
370,car,0.9,,468,164,639,310,,0.9,right
370,person,0.57,,29,176,50,238,,0.57,left
371,car,0.9,,274,165,477,301,2,0.9,right
371,car,0.9,,468,165,639,310,,0.9,right
371,person,0.58,,31,176,50,241,,0.58,left
371,car,0.26,,248,196,270,215,,0.26,left
372,car,0.9,,274,165,477,301,2,0.9,right
372,car,0.9,,469,165,639,310,,0.9,right
372,person,0.44,,32,182,51,243,,0.44,left
373,car,0.9,,274,165,477,301,2,0.9,right
373,car,0.9,,468,165,639,310,,0.9,right
373,person,0.5,,31,183,53,245,,0.5,left
374,car,0.9,,274,165,477,301,,0.9,right
374,car,0.9,,468,165,639,310,,0.9,right
374,person,0.35,,30,182,55,249,,0.35,left
375,car,0.9,,274,165,477,301,2,0.9,right
375,car,0.9,,469,165,639,310,,0.9,right
375,person,0.47,,31,177,58,248,,0.47,left
376,car,0.9,,274,165,477,301,2,0.9,right
376,car,0.9,,469,165,639,310,,0.9,right
376,person,0.54,,29,175,61,252,,0.54,left
377,car,0.9,,274,165,477,301,,0.9,right
377,car,0.9,,469,163,639,310,,0.9,right
377,person,0.61,,31,171,62,250,,0.61,left
377,car,0.35,,234,192,259,215,,0.35,left
378,car,0.9,,274,165,477,300,,0.9,right
378,car,0.9,,469,163,639,310,,0.9,right
378,person,0.66,,35,172,64,246,,0.66,left
378,car,0.39,,231,196,256,215,,0.39,left
379,car,0.91,,274,165,476,301,,0.91,right
379,car,0.9,,469,163,639,310,,0.9,right
379,person,0.6,,33,170,66,249,,0.6,left
379,car,0.48,,230,199,254,215,,0.48,left
379,car,0.33,,227,194,253,215,,0.33,left
380,car,0.9,,274,165,476,300,,0.9,right
380,car,0.9,,469,163,639,310,,0.9,right
380,person,0.61,,34,169,67,250,,0.61,left
380,car,0.47,,227,197,253,215,,0.47,left
381,car,0.9,,274,165,476,300,,0.9,right
381,car,0.9,,469,163,639,310,,0.9,right
381,person,0.62,,38,169,67,246,,0.62,left
381,car,0.34,,225,194,249,215,,0.34,left
381,car,0.27,,224,194,240,215,,0.27,left
382,car,0.9,,274,165,477,300,,0.9,right
382,car,0.9,,469,163,639,310,,0.9,right
382,person,0.62,,42,170,67,241,,0.62,left
382,car,0.39,,224,194,248,215,,0.39,left
382,car,0.33,,223,194,241,214,,0.33,left
383,car,0.9,,274,165,477,300,,0.9,right
383,car,0.9,,469,163,639,310,,0.9,right
383,person,0.52,,41,171,67,246,,0.52,left
383,car,0.4,,222,193,244,214,,0.4,left
383,bicycle,0.26,,0,196,22,221,,0.26,left
384,car,0.9,,274,165,476,301,,0.9,right
384,car,0.9,,469,163,639,310,,0.9,right
384,car,0.41,,218,194,241,214,,0.41,left
384,person,0.39,,45,183,68,242,,0.39,left
384,bicycle,0.28,,0,198,18,220,,0.28,left
384,person,0.26,,72,190,82,214,,0.26,left
385,car,0.9,,274,165,477,300,,0.9,right
385,car,0.9,,469,164,639,310,,0.9,right
385,car,0.45,,216,194,241,215,,0.45,left
385,person,0.32,,47,181,69,242,,0.32,left
385,car,0.31,,215,195,227,214,,0.31,left
385,bicycle,0.28,,0,201,18,220,,0.28,left
386,car,0.9,,274,165,477,300,,0.9,right
386,car,0.9,,469,163,639,310,,0.9,right
386,person,0.4,,48,180,74,245,,0.4,left
386,car,0.38,,213,197,237,215,,0.38,left
386,bicycle,0.27,,0,202,20,220,,0.27,left
387,car,0.9,,274,165,477,300,,0.9,right
387,car,0.9,,469,163,639,310,,0.9,right
387,car,0.38,,211,198,235,215,,0.38,left
387,person,0.35,,48,173,75,244,,0.35,left
387,bicycle,0.26,,0,202,25,220,,0.26,left
388,car,0.9,,274,165,477,301,,0.9,right
388,car,0.9,,469,163,639,310,,0.9,right
388,person,0.41,,49,175,76,241,,0.41,left
388,car,0.29,,208,196,234,215,,0.29,left
388,bicycle,0.26,,1,202,21,220,,0.26,left
389,car,0.9,,274,165,477,301,2,0.9,right
389,car,0.9,,468,164,639,309,,0.9,right
389,person,0.4,,49,175,76,240,,0.4,left
389,car,0.3,,208,196,234,215,,0.3,left
389,bicycle,0.27,,1,202,21,220,,0.27,left
390,car,0.9,,274,165,477,301,,0.9,right
390,car,0.9,,469,163,639,310,,0.9,right
390,person,0.37,,53,180,80,242,,0.37,left
390,car,0.32,,204,200,228,215,,0.32,left
390,bicycle,0.29,,3,203,30,220,,0.29,left
391,car,0.9,,274,165,477,301,,0.9,right
391,car,0.9,,469,163,639,310,,0.9,right
391,person,0.51,,55,175,81,246,,0.51,left
391,car,0.31,,199,198,224,215,,0.31,left
391,bicycle,0.28,,3,203,30,220,,0.28,left
392,car,0.9,,274,165,477,301,,0.9,right
392,car,0.9,,469,164,639,310,,0.9,right
392,person,0.52,,55,176,84,252,,0.52,left
392,bicycle,0.3,,6,200,32,220,,0.3,left
393,car,0.9,,274,165,477,301,,0.9,right
393,car,0.9,,468,163,639,310,,0.9,right
393,person,0.5,,56,178,85,252,,0.5,left
393,bicycle,0.43,,6,202,32,220,,0.43,left
393,car,0.36,,195,199,219,215,,0.36,left
394,car,0.9,,274,165,477,301,,0.9,right
394,car,0.9,,468,163,639,310,,0.9,right
394,bicycle,0.43,,7,202,31,220,,0.43,right
394,person,0.33,,58,178,88,254,,0.33,left
394,car,0.27,,191,198,217,216,,0.27,left
395,car,0.9,,274,165,477,301,,0.9,right
395,car,0.9,,468,163,639,310,,0.9,right
395,person,0.45,,60,172,89,252,,0.45,left
395,bicycle,0.36,,7,203,32,220,,0.36,left
396,car,0.9,,274,165,477,301,,0.9,right
396,car,0.9,,469,163,639,310,,0.9,right
396,person,0.43,,61,175,93,252,,0.43,left
396,car,0.39,,186,200,214,216,,0.39,left
396,bicycle,0.31,,8,203,34,220,,0.31,left
397,car,0.9,,274,165,477,301,,0.9,right
397,car,0.9,,469,163,639,310,,0.9,right
398,car,0.9,,274,165,477,301,2,0.9,right
398,car,0.9,,469,164,639,310,,0.9,right
398,car,0.4,,181,198,209,216,,0.4,left
398,person,0.39,,62,179,95,251,,0.39,left
398,bicycle,0.32,,9,203,40,220,,0.32,left
399,car,0.9,,274,165,476,302,,0.9,right
399,car,0.9,,468,165,639,310,,0.9,right
399,person,0.45,,62,176,95,249,,0.45,left
399,car,0.34,,179,196,206,216,,0.34,left
399,bicycle,0.32,,12,203,40,220,,0.32,left
400,car,0.9,,274,165,476,302,2,0.9,right
400,car,0.9,,469,164,639,310,,0.9,right
400,bicycle,0.47,,14,203,43,220,,0.47,right
400,person,0.46,,63,176,96,249,,0.46,left
401,car,0.9,,274,165,476,302,,0.9,right
401,car,0.9,,469,163,639,310,,0.9,right
401,person,0.36,,64,171,97,249,,0.36,left
402,car,0.9,,274,165,476,302,,0.9,right
402,car,0.9,,469,164,639,310,,0.9,right
402,person,0.46,,65,172,98,248,,0.46,left
402,bicycle,0.34,,13,203,43,220,,0.34,left
402,car,0.29,,170,196,198,217,,0.29,left
403,car,0.9,,274,165,476,302,,0.9,right
403,car,0.9,,468,166,639,310,,0.9,right
403,person,0.39,,66,182,99,249,,0.39,left
403,car,0.33,,167,197,193,217,,0.33,left
403,bicycle,0.3,,14,203,45,220,,0.3,left
404,car,0.9,,274,165,476,303,,0.9,right
404,car,0.9,,468,166,639,310,O,0.9,right
404,person,0.29,,72,183,98,246,,0.29,left
404,bicycle,0.28,,16,199,47,220,,0.28,left
405,car,0.9,,274,165,476,303,,0.9,right
405,car,0.9,,468,166,639,310,O,0.9,right
405,car,0.39,,161,198,191,217,,0.39,left
405,person,0.34,,73,178,99,243,,0.34,left
406,car,0.9,,274,165,476,303,,0.9,right
406,car,0.9,,468,165,639,310,,0.9,right
406,bicycle,0.41,,17,203,48,221,,0.41,right
406,car,0.38,,159,198,188,217,,0.38,left
406,person,0.28,,76,179,101,238,,0.28,left
406,person,0.28,,72,190,81,215,,0.28,left
407,car,0.9,,274,165,476,303,,0.9,right
407,car,0.9,,468,164,639,309,,0.9,right
407,person,0.35,,72,190,82,215,,0.35,left
407,bicycle,0.31,,18,204,49,221,,0.31,left
407,person,0.31,,79,175,105,244,,0.31,left
407,car,0.26,,156,197,184,217,,0.26,left
408,car,0.9,,274,165,476,303,,0.9,right
408,car,0.9,,468,165,639,309,O,0.9,right
408,person,0.51,,81,179,104,246,,0.51,left
408,person,0.36,,72,189,82,215,,0.36,left
408,bicycle,0.35,,20,200,50,222,,0.35,left
409,car,0.9,,274,165,476,303,,0.9,right
409,car,0.9,,468,164,639,309,,0.9,right
409,person,0.55,,83,177,107,247,,0.55,left
409,car,0.43,,149,198,177,217,,0.43,left
409,person,0.35,,73,190,83,215,,0.35,left
410,car,0.9,,274,165,476,303,,0.9,right
410,car,0.89,,468,164,639,309,7,0.89,right
410,person,0.59,,85,175,109,244,,0.59,left
410,car,0.42,,145,198,174,218,,0.42,left
410,person,0.33,,73,190,83,214,,0.33,left
411,car,0.9,,274,165,476,301,,0.9,right
411,car,0.89,,469,164,639,309,,0.89,right
411,person,0.52,,89,179,110,249,,0.52,left
411,car,0.51,,143,199,171,217,,0.51,left
411,person,0.28,,73,190,82,214,,0.28,left
412,car,0.9,,274,165,476,303,,0.9,right
412,car,0.89,,469,164,639,309,,0.89,right
412,car,0.36,,141,199,169,217,,0.36,left
412,person,0.31,,73,190,82,215,,0.31,left
412,person,0.27,,89,181,111,241,,0.27,left
413,car,0.9,,274,165,476,301,,0.9,right
413,car,0.9,,469,164,639,309,,0.9,right
413,person,0.37,,90,178,113,240,,0.37,left
413,person,0.29,,73,190,82,214,,0.29,left
414,car,0.9,,274,165,476,301,,0.9,right
414,car,0.89,,469,164,639,309,,0.89,right
415,car,0.9,,274,165,476,301,,0.9,right
415,car,0.89,,469,165,639,310,,0.89,right
416,car,0.9,,274,165,476,301,,0.9,right
416,car,0.9,,469,164,639,309,,0.9,right
416,person,0.32,,92,172,119,250,,0.32,left
416,person,0.27,,73,190,82,214,,0.27,left
417,car,0.9,,274,165,476,301,,0.9,right
417,car,0.9,,469,165,639,309,,0.9,right
417,person,0.46,,91,170,134,258,,0.46,left
417,car,0.3,,121,199,155,218,,0.3,left
418,car,0.9,,274,165,476,301,,0.9,right
418,car,0.9,,469,165,639,309,,0.9,right
418,person,0.49,,91,173,135,257,,0.49,left
418,person,0.26,,86,189,94,213,,0.26,left
418,person,0.26,,73,190,82,216,,0.26,left
419,car,0.9,,274,165,476,303,,0.9,right
419,car,0.89,,469,166,639,310,,0.89,right
419,person,0.3,,86,189,94,213,,0.3,left
420,car,0.9,,274,165,477,301,,0.9,right
420,car,0.89,,469,164,639,309,,0.89,right
420,person,0.28,,86,189,94,213,,0.28,left
421,car,0.9,,274,165,477,301,,0.9,right
421,car,0.89,,468,165,639,310,,0.89,right
421,person,0.44,,97,181,124,248,,0.44,left
421,person,0.28,,86,189,94,213,,0.28,left
422,car,0.9,,274,165,477,301,,0.9,right
422,car,0.9,,468,166,639,310,,0.9,right
422,person,0.36,,98,184,125,247,,0.36,left
422,person,0.26,,85,189,94,214,,0.26,left
423,car,0.9,,274,165,476,303,,0.9,right
423,car,0.9,,468,166,639,310,,0.9,right
423,person,0.46,,102,185,130,246,,0.46,left
423,person,0.26,,85,189,94,214,,0.26,left
424,car,0.9,,274,165,476,303,,0.9,right
424,car,0.9,,468,166,639,310,,0.9,right
424,person,0.52,,104,183,130,241,,0.52,left
424,person,0.3,,86,189,94,213,,0.3,left
425,car,0.9,,274,165,476,303,,0.9,right
425,car,0.9,,468,166,639,309,,0.9,right
425,person,0.54,,107,179,129,242,,0.54,left
426,car,0.9,,274,165,476,303,,0.9,right
426,car,0.9,,468,166,639,310,,0.9,right
426,person,0.59,,108,177,131,240,,0.59,left
427,car,0.9,,274,165,476,303,,0.9,right
427,car,0.9,,469,166,639,309,,0.9,right
427,person,0.56,,109,179,132,240,,0.56,left
428,car,0.9,,274,165,477,301,,0.9,right
428,car,0.9,,469,166,639,309,O,0.9,right
429,car,0.9,,274,165,477,301,,0.9,right
429,car,0.9,,469,166,639,309,,0.9,right
429,person,0.43,,111,180,137,241,,0.43,left
430,car,0.9,,274,165,476,303,,0.9,right
430,car,0.9,,469,166,639,309,,0.9,right
430,person,0.54,,113,182,139,239,,0.54,left
431,car,0.9,,274,165,476,303,,0.9,right
431,car,0.9,,469,166,639,309,,0.9,right
431,person,0.5,,115,183,141,247,,0.5,left
432,car,0.9,,274,165,476,303,,0.9,right
432,car,0.9,,469,166,639,309,,0.9,right
432,person,0.5,,116,182,143,250,,0.5,left
433,car,0.9,,274,165,477,301,,0.9,right
433,car,0.9,,469,166,639,310,,0.9,right
433,person,0.52,,117,177,145,249,,0.52,left
434,car,0.9,,274,165,477,301,,0.9,right
434,car,0.9,,469,166,639,310,,0.9,right
434,person,0.49,,118,181,144,240,,0.49,left
435,car,0.9,,274,165,477,301,,0.9,right
435,car,0.89,,469,166,639,310,,0.89,right
435,person,0.43,,119,177,146,239,,0.43,left
436,car,0.9,,274,165,477,301,,0.9,right
436,car,0.89,,469,166,639,310,,0.89,right
436,person,0.46,,119,185,147,239,,0.46,left
436,person,0.35,,0,191,13,252,,0.35,left
437,car,0.9,,274,165,477,301,,0.9,right
437,car,0.9,,469,166,639,310,,0.9,right
437,person,0.56,,119,184,146,238,,0.56,left
437,person,0.54,,0,187,16,254,,0.54,left
438,car,0.9,,274,165,477,301,,0.9,right
438,car,0.9,,469,166,639,310,,0.9,right
438,person,0.69,,0,180,17,253,,0.69,left
438,person,0.45,,120,181,150,240,,0.45,left
438,person,0.41,,0,181,11,257,,0.41,left
439,car,0.9,,274,165,477,301,,0.9,right
439,car,0.9,,469,166,639,310,,0.9,right
439,person,0.69,,0,173,17,253,,0.69,left
439,person,0.55,,122,177,151,238,,0.55,left
439,person,0.52,,0,173,12,258,,0.52,left
439,bicycle,0.3,,60,192,94,220,,0.3,left
440,car,0.9,,274,165,477,301,,0.9,right
440,car,0.9,,469,166,639,310,,0.9,right
440,person,0.73,,0,173,18,254,,0.73,left
440,person,0.42,,124,181,153,241,,0.42,left
440,bicycle,0.32,,79,200,106,221,,0.32,left
441,car,0.9,,274,165,476,303,,0.9,right
441,car,0.9,,469,166,639,309,,0.9,right
441,person,0.75,,0,174,17,254,,0.75,left
441,person,0.36,,126,186,154,238,,0.36,left
442,car,0.9,,274,165,476,303,,0.9,right
442,car,0.9,,469,166,639,310,,0.9,right
442,person,0.75,,0,171,18,254,,0.75,left
442,person,0.39,,129,182,155,237,,0.39,left
443,car,0.9,,274,165,477,301,,0.9,right
443,car,0.9,,469,166,639,309,,0.9,right
443,person,0.78,,0,168,18,254,,0.78,left
443,person,0.32,,130,181,155,237,,0.32,left
444,car,0.9,,274,165,477,301,,0.9,right
444,car,0.89,,469,166,639,309,,0.89,right
444,person,0.76,,0,166,19,254,,0.76,left
444,bicycle,0.28,,87,194,105,219,,0.28,left
445,car,0.9,,274,165,477,301,,0.9,right
445,car,0.89,,469,166,639,309,,0.89,right
445,person,0.75,,0,161,23,254,,0.75,left
445,person,0.37,,135,180,160,249,,0.37,left
446,car,0.9,,274,165,477,301,,0.9,right
446,car,0.89,,469,166,639,309,,0.89,right
446,person,0.74,,0,162,24,252,,0.74,left
446,person,0.46,,138,181,160,241,,0.46,left
446,person,0.26,,72,191,81,215,,0.26,left
447,car,0.9,,274,165,476,303,,0.9,right
447,car,0.9,,469,166,639,310,,0.9,right
447,person,0.69,,0,165,27,250,,0.69,left
447,person,0.41,,140,182,161,242,,0.41,left
447,bicycle,0.3,,93,198,110,221,,0.3,left
447,person,0.28,,72,191,81,215,,0.28,left
447,person,0.26,,85,189,94,212,,0.26,left
448,car,0.9,,274,165,476,303,,0.9,right
448,car,0.9,,469,166,639,310,,0.9,right
448,person,0.7,,0,162,28,253,,0.7,left
448,person,0.54,,141,182,163,250,,0.54,left
448,bicycle,0.32,,92,196,112,221,,0.32,left
448,person,0.28,,72,191,81,214,,0.28,left
448,person,0.26,,85,189,94,212,,0.26,left
449,car,0.9,,274,165,476,303,,0.9,right
449,car,0.9,,469,166,639,310,,0.9,right
449,person,0.79,,1,166,36,253,,0.79,left
449,person,0.36,,143,184,165,239,,0.36,left
449,bicycle,0.32,,94,200,114,221,,0.32,left
449,person,0.27,,72,191,81,214,,0.27,left
449,person,0.26,,86,189,94,211,,0.26,left
450,car,0.9,,274,165,476,303,,0.9,right
450,car,0.9,,469,166,639,310,,0.9,right
450,person,0.82,,0,166,44,254,,0.82,left
450,person,0.69,,145,181,168,250,,0.69,left
450,bicycle,0.32,,94,197,115,221,,0.32,left
450,person,0.28,,72,191,81,215,,0.28,left
450,person,0.26,,86,189,94,212,,0.26,left
451,car,0.9,,274,165,476,303,,0.9,right
451,car,0.9,,469,166,639,310,,0.9,right
451,person,0.82,,0,166,44,254,,0.82,left
451,person,0.65,,144,181,168,250,,0.65,left
451,bicycle,0.3,,94,198,115,221,,0.3,left
451,person,0.28,,72,191,81,215,,0.28,left
451,bicycle,0.28,,95,202,129,221,,0.28,left
451,person,0.26,,86,189,94,212,,0.26,left
452,car,0.9,,274,165,476,303,,0.9,right
452,car,0.9,,469,166,639,310,,0.9,right
452,person,0.85,,0,171,48,254,,0.85,left
452,person,0.65,,147,175,173,251,,0.65,left
452,person,0.31,,72,191,81,215,,0.31,left
452,bicycle,0.27,,98,199,120,221,,0.27,left
452,bicycle,0.27,,103,203,130,220,,0.27,left
452,person,0.27,,85,189,94,213,,0.27,left
453,car,0.9,,274,165,476,303,,0.9,right
453,car,0.9,,469,166,639,309,,0.9,right
453,person,0.87,,0,172,50,255,,0.87,left
453,person,0.73,,147,176,173,251,,0.73,left
453,person,0.32,,72,191,82,215,,0.32,left
453,person,0.26,,85,189,94,213,,0.26,left
454,car,0.9,,274,165,476,302,,0.9,right
454,car,0.9,,469,166,639,309,,0.9,right
454,person,0.89,,2,170,52,254,,0.89,left
454,person,0.59,,147,179,180,251,,0.59,left
454,person,0.33,,72,190,81,215,,0.33,left
454,bicycle,0.29,,105,203,136,220,,0.29,left
454,person,0.28,,85,189,94,213,,0.28,left
455,car,0.9,,274,165,476,302,,0.9,right
455,car,0.89,,469,166,639,310,,0.89,right
455,person,0.89,,2,172,51,254,,0.89,left
455,person,0.57,,147,173,182,251,,0.57,left
455,person,0.41,,149,173,176,244,,0.41,left
455,person,0.33,,72,190,81,215,,0.33,left
455,person,0.29,,85,189,94,213,,0.29,left
455,bicycle,0.27,,106,204,135,221,,0.27,left
456,car,0.9,,274,165,476,302,,0.9,right
456,person,0.9,,4,174,51,254,,0.9,left
456,car,0.89,,469,165,639,309,,0.89,right
456,person,0.47,,148,176,178,248,,0.47,left
456,bicycle,0.34,,110,204,140,221,,0.34,left
456,person,0.32,,72,190,81,215,,0.32,left
456,person,0.26,,85,190,94,213,,0.26,left
457,car,0.9,,274,165,476,302,,0.9,right
457,car,0.89,,469,166,639,310,,0.89,right
457,person,0.75,,7,176,52,254,,0.75,left
457,person,0.51,,149,183,179,248,,0.51,left
457,person,0.32,,72,191,81,215,,0.32,left
457,bicycle,0.29,,110,205,142,220,,0.29,left
457,person,0.28,,33,181,52,253,,0.28,left
458,car,0.9,,274,165,476,302,,0.9,right
458,car,0.89,,469,166,639,310,,0.89,right
458,person,0.75,,10,174,53,254,,0.75,left
458,person,0.5,,151,183,179,246,,0.5,left
458,bicycle,0.36,,112,205,143,220,,0.36,left
458,person,0.31,,72,191,82,215,,0.31,left
458,person,0.27,,35,178,53,253,,0.27,left
459,car,0.9,,274,165,477,301,,0.9,right
459,car,0.89,,469,166,639,310,,0.89,right
459,person,0.78,,16,171,53,253,,0.78,left
459,person,0.51,,152,182,182,250,,0.51,left
459,person,0.33,,72,191,82,215,,0.33,left
459,bicycle,0.33,,113,204,141,220,,0.33,left
459,person,0.27,,29,169,54,253,,0.27,left
460,car,0.9,,274,165,477,301,,0.9,right
460,car,0.89,,469,166,639,310,,0.89,right
460,person,0.79,,19,171,54,254,,0.79,left
460,bicycle,0.45,,116,204,155,221,,0.45,left
460,person,0.35,,72,191,81,215,,0.35,left
460,person,0.26,,156,182,185,250,,0.26,left
461,car,0.9,,274,165,477,301,,0.9,right
461,car,0.89,,469,166,639,310,,0.89,right
461,person,0.77,,24,169,56,254,,0.77,left
461,person,0.35,,72,191,81,215,,0.35,left
461,bicycle,0.34,,117,205,153,221,,0.34,left
462,car,0.9,,274,165,477,301,,0.9,right
462,car,0.9,,469,166,639,310,,0.9,right
462,person,0.82,,28,171,57,253,,0.82,left
462,person,0.48,,158,173,187,249,,0.48,left
462,bicycle,0.36,,118,206,154,221,,0.36,left
462,person,0.34,,72,191,81,215,,0.34,left
463,car,0.9,,274,165,476,302,,0.9,right
463,car,0.89,,469,166,639,310,,0.89,right
463,person,0.8,,33,171,61,253,,0.8,left
463,person,0.47,,160,182,189,248,,0.47,left
463,bicycle,0.45,,120,205,155,221,,0.45,left
463,bicycle,0.29,,119,207,141,221,,0.29,left
463,person,0.29,,72,191,82,215,,0.29,left
464,car,0.9,,274,165,476,302,,0.9,right
464,car,0.9,,469,166,639,310,,0.9,right
464,person,0.75,,35,173,61,254,,0.75,left
464,person,0.53,,161,178,191,250,,0.53,left
465,car,0.9,,274,165,476,302,2,0.9,right
465,car,0.9,,469,166,639,310,,0.9,right
465,person,0.81,,37,172,63,254,,0.81,left
465,person,0.44,,166,178,192,251,,0.44,left
465,person,0.3,,72,191,81,214,,0.3,left
465,truck,0.26,,168,158,228,211,,0.26,left
466,car,0.9,,274,165,476,302,,0.9,right
466,car,0.9,,469,166,639,310,,0.9,right
466,person,0.85,,37,167,66,253,,0.85,left
466,person,0.62,,170,179,193,251,,0.62,left
466,person,0.29,,73,191,81,215,,0.29,left
466,truck,0.29,,171,158,229,211,,0.29,left
466,bicycle,0.28,,128,207,148,221,,0.28,left
467,car,0.9,,274,165,476,302,,0.9,right
467,car,0.9,,469,165,639,309,,0.9,right
467,person,0.87,,38,170,71,253,,0.87,left
467,person,0.67,,171,177,195,251,,0.67,left
467,person,0.37,,73,191,81,215,,0.37,left
467,truck,0.33,,175,158,229,211,,0.33,left
467,bicycle,0.32,,128,203,159,221,,0.32,left
468,car,0.9,,274,165,476,302,,0.9,right
468,car,0.9,,469,166,639,310,,0.9,right
468,person,0.85,,39,170,77,252,,0.85,left
468,person,0.75,,172,176,197,251,,0.75,left
468,bicycle,0.33,,130,202,160,221,,0.33,left
468,bicycle,0.31,,131,203,149,221,,0.31,left
469,car,0.9,,274,165,476,302,,0.9,right
469,car,0.9,,469,167,639,310,,0.9,right
469,person,0.89,,39,171,80,252,,0.89,left
469,person,0.77,,173,179,198,251,,0.77,left
469,bicycle,0.3,,131,205,152,221,,0.3,left
469,bicycle,0.29,,133,204,159,221,,0.29,left
470,car,0.9,,274,165,476,302,,0.9,right
470,car,0.9,,469,166,639,310,,0.9,right
470,person,0.89,,39,172,81,253,,0.89,left
470,person,0.66,,174,182,200,251,,0.66,left
471,car,0.9,,274,165,476,302,,0.9,right
471,car,0.9,,469,166,639,310,,0.9,right
471,person,0.89,,39,173,82,253,,0.89,left
471,person,0.52,,175,183,203,250,,0.52,left
471,bicycle,0.28,,137,205,157,221,,0.28,left
472,car,0.9,,274,165,476,302,,0.9,right
472,car,0.9,,469,166,639,310,,0.9,right
472,person,0.89,,41,172,83,252,,0.89,left
472,person,0.29,,176,185,203,249,,0.29,left
473,car,0.9,,274,165,476,302,,0.9,right
473,car,0.9,,469,166,639,310,,0.9,right
473,person,0.82,,43,171,83,251,,0.82,left
473,person,0.29,,143,193,158,221,,0.29,left
473,person,0.26,,177,185,210,250,,0.26,left
473,person,0.26,,96,194,107,216,,0.26,left
474,car,0.9,,274,165,476,302,,0.9,right
474,car,0.9,,469,167,639,310,,0.9,right
474,person,0.72,,51,168,82,251,,0.72,left
474,person,0.27,,96,193,107,217,,0.27,left
475,car,0.91,,274,165,476,302,,0.91,right
475,car,0.9,,469,167,639,310,,0.9,right
475,person,0.74,,55,167,84,251,,0.74,left
476,car,0.9,,274,165,476,302,,0.9,right
476,car,0.9,,469,167,639,310,7,0.9,right
476,person,0.74,,56,165,86,249,,0.74,left
477,car,0.9,,274,165,476,302,,0.9,right
477,car,0.9,,469,166,639,309,,0.9,right
477,person,0.78,,59,166,87,250,,0.78,left
477,person,0.31,,178,179,218,251,,0.31,left
478,car,0.9,,274,165,476,302,,0.9,right
478,car,0.9,,469,166,639,309,,0.9,right
478,person,0.8,,62,167,89,250,,0.8,left
478,person,0.29,,178,178,218,252,,0.29,left
479,car,0.9,,274,165,476,302,,0.9,right
479,car,0.9,,469,166,639,310,,0.9,right
479,person,0.77,,64,166,92,251,,0.77,left
480,car,0.9,,274,165,476,302,,0.9,right
480,car,0.9,,469,166,639,310,,0.9,right
480,person,0.8,,66,171,94,250,,0.8,left
480,person,0.26,,191,173,216,239,,0.26,left
481,car,0.9,,274,165,476,302,,0.9,right
481,car,0.9,,469,166,639,310,,0.9,right
481,person,0.8,,66,169,96,249,,0.8,left
481,person,0.36,,192,172,216,229,,0.36,left
482,car,0.9,,274,165,476,302,,0.9,right
482,car,0.9,,469,166,639,309,,0.9,right
482,person,0.79,,66,169,96,249,,0.79,left
482,person,0.37,,192,172,217,236,,0.37,left
483,car,0.91,,274,165,476,302,,0.91,right
483,car,0.9,,469,166,639,309,,0.9,right
483,person,0.77,,66,170,103,250,,0.77,left
483,person,0.36,,192,171,219,239,,0.36,left
484,car,0.9,,274,165,476,302,,0.9,right
484,car,0.9,,469,166,639,309,,0.9,right
484,person,0.78,,67,171,106,250,,0.78,left
484,person,0.3,,196,170,222,241,,0.3,left
485,car,0.9,,274,165,476,302,,0.9,right
485,car,0.9,,469,167,639,309,,0.9,right
485,person,0.79,,68,175,110,250,,0.79,left
485,person,0.6,,199,174,224,250,,0.6,left
485,car,0.29,,276,196,295,218,,0.29,left
486,car,0.9,,274,165,476,302,,0.9,right
486,car,0.9,,469,166,639,309,,0.9,right
486,person,0.82,,69,175,112,251,,0.82,left
486,person,0.59,,203,172,225,250,,0.59,left
486,car,0.28,,275,196,294,218,,0.28,left
487,car,0.9,,274,165,476,302,2,0.9,right
487,car,0.9,,469,166,639,309,,0.9,right
487,person,0.83,,69,173,112,252,,0.83,left
487,person,0.68,,204,170,226,250,,0.68,left
487,car,0.26,,275,196,294,217,,0.26,left
488,car,0.9,,469,167,639,309,,0.9,right
488,car,0.9,,274,165,477,301,,0.9,right
488,person,0.88,,70,175,113,251,,0.88,left
488,person,0.63,,205,169,227,251,,0.63,left
488,car,0.36,,258,197,275,215,,0.36,left
488,car,0.29,,274,196,295,217,,0.29,left
488,person,0.26,,71,192,82,216,,0.26,left
489,car,0.9,,469,166,639,309,,0.9,right
489,car,0.9,,274,165,476,302,,0.9,right
489,person,0.87,,71,174,113,250,,0.87,left
489,car,0.5,,254,198,274,214,,0.5,left
489,car,0.32,,273,196,296,217,,0.32,left
489,person,0.31,,208,172,231,251,,0.31,left
489,person,0.27,,72,193,82,216,,0.27,left
490,car,0.9,,469,166,639,309,,0.9,right
490,car,0.89,,274,165,476,302,,0.89,right
490,person,0.86,,73,173,114,250,,0.86,left
490,car,0.51,,254,197,274,214,,0.51,left
490,car,0.37,,274,196,296,217,,0.37,left
